,load_kW,pv_kW,wind_kW,ch_kW,dis_kW,grid_import_kW,soc_kWh,spill_kW,ren_potential_kW,ren_used_kW,battery_net_kW
2019-01-08 16:00:00,191.90437246278103,0.0,582.3401421599999,0.0,0.0,0.0,0.0,390.43577,582.3401421599999,191.90437215999992,0.0
2019-01-08 17:00:00,267.74188762313804,0.0,579.28163301,0.0,0.0,0.0,0.0,311.53975,579.28163301,267.7418830099999,0.0
2019-01-08 18:00:00,305.58709608139714,0.0,576.22312386,0.0,0.0,0.0,0.0,270.63603,576.22312386,305.58709386,0.0
2019-01-08 19:00:00,313.6497640673352,0.0,571.94121105,0.0,0.0,0.0,0.0,258.29145,571.94121105,313.64976105,0.0
2019-01-08 20:00:00,309.5883319281227,0.0,567.04759641,0.0,0.0,0.0,0.0,257.45927,567.04759641,309.58832641,0.0
2019-01-08 21:00:00,277.60651712748154,0.0,565.21249092,0.0,0.0,0.0,0.0,287.60598,565.21249092,277.60651092000006,0.0
2019-01-08 22:00:00,229.48004741075243,0.0,566.43589458,0.0,0.0,0.0,0.0,336.95585,566.43589458,229.48004457999997,0.0
2019-01-08 23:00:00,166.6224792226824,0.0,563.37738543,0.0,0.0,0.0,0.0,396.75491,563.37738543,166.62247543,0.0
2019-01-09 00:00:00,114.33564946641567,0.0,560.31887628,0.0,0.0,0.0,0.0,445.98323,560.31887628,114.33564628000005,0.0
2019-01-09 01:00:00,88.22597449402606,0.0,559.09547262,0.0,0.0,0.0,0.0,470.8695,559.09547262,88.22597262,0.0
2019-01-09 02:00:00,77.73833779965439,0.0,556.03696347,0.0,0.0,0.0,0.0,478.29863,556.03696347,77.73833347000004,0.0
2019-01-09 03:00:00,72.31755302544006,0.0,546.86143602,0.0,0.0,0.0,0.0,474.54389,546.86143602,72.31754602000007,0.0
2019-01-09 04:00:00,82.05815584593874,0.0,538.90931223,0.0,0.0,0.0,0.0,456.85116,538.90931223,82.05815222999996,0.0
2019-01-09 05:00:00,101.93829283550184,0.0,535.85080308,0.0,0.0,0.0,0.0,433.91251,535.85080308,101.93829308,0.0
2019-01-09 06:00:00,124.3930888104654,0.0,535.23910125,0.0,0.0,0.0,0.0,410.84602,535.23910125,124.39308124999997,0.0
2019-01-09 07:00:00,129.40582839380664,0.0,534.62739942,0.0,0.0,0.0,0.0,405.22157,534.62739942,129.40582941999998,0.0
2019-01-09 08:00:00,120.59567777195956,33.1328393421,524.2284683099999,0.0,0.0,0.0,0.0,436.76563,557.3613076520999,120.59567765209988,0.0
2019-01-09 09:00:00,117.76469718188758,76.44406428,513.21783537,0.0,0.0,0.0,0.0,471.89721,589.66189965,117.76468965000004,0.0
2019-01-09 10:00:00,105.64769485743348,100.22902144070001,505.87741341,0.0,0.0,0.0,0.0,500.45874,606.1064348507,105.64769485070002,0.0
2019-01-09 11:00:00,107.13144837047945,125.48859403889999,502.81890425999995,0.0,0.0,0.0,0.0,521.17605,628.3074982989,107.13144829889995,0.0
2019-01-09 12:00:00,111.71850117902603,116.9004337309,504.0423079199999,0.0,0.0,0.0,0.0,509.22425,620.9427416509,111.71849165089998,0.0
2019-01-09 13:00:00,117.88157947722496,84.1450959408,480.79763838,16.320322,0.0,0.0,0.0,430.74084,564.9427343208,134.20189432080002,-16.320322
2019-01-09 14:00:00,120.9521417574227,34.1969218418,447.15403772999997,0.0,0.0,0.0,15.907082,360.39882,481.3509595718,120.95213957179999,0.0
2019-01-09 15:00:00,135.0798584200816,0.0,410.45192793,275.37207,0.0,0.0,15.907082,0.0,410.45192793,410.45192793,-275.37207
2019-01-09 16:00:00,193.41457520561386,0.0,368.85620349,175.44163,0.0,0.0,284.30658,0.0,368.85620349,368.85620349,-175.44163
2019-01-09 17:00:00,268.8719896929502,0.0,337.65941016,68.787422,0.0,0.0,455.30593,0.0,337.65941016,337.65941016,-68.787422
2019-01-09 18:00:00,306.2912412960747,0.0,305.23921316999997,0.0,1.0520263,0.0,522.35161,0.0,305.23921316999997,305.23921316999997,1.0520263
2019-01-09 19:00:00,314.14276161456894,0.0,277.10092899,0.0,37.041831,0.0,521.27226,0.0,277.10092899,277.10092899,37.041831
2019-01-09 20:00:00,309.7058928816941,0.0,229.99988807999998,0.0,79.706003,0.0,483.26814,0.0,229.99988807999998,229.99988807999998,79.706003
2019-01-09 21:00:00,277.2261985068267,0.0,201.8616039,0.0,75.364593,0.0,401.49151,0.0,201.8616039,201.8616039,75.364593
2019-01-09 22:00:00,228.46881398031326,0.0,168.82970508,0.0,59.639108,0.0,324.16906,0.0,168.82970508,168.82970508,59.639108
2019-01-09 23:00:00,165.12374052537703,0.0,141.91482456,0.0,23.208915,0.0,262.98063,0.0,141.91482456,141.91482456,23.208915
2019-01-10 00:00:00,112.35180292621409,0.0,124.78717331999998,12.435371,0.0,0.0,239.16879,0.0,124.78717331999998,124.78717331999998,-12.435371
2019-01-10 01:00:00,85.91232959464071,0.0,114.99994403999999,29.087615,0.0,0.0,251.28929,0.0,114.99994403999999,114.99994403999999,-29.087615
2019-01-10 02:00:00,75.55288969836043,0.0,106.43611841999999,30.883229,0.0,0.0,279.64039,0.0,106.43611841999999,106.43611841999999,-30.883229
2019-01-10 03:00:00,70.66825610283485,0.0,104.60101293000001,33.932757,0.0,0.0,309.74164,0.0,104.60101293000001,104.60101293000001,-33.932757
2019-01-10 04:00:00,80.24613922007785,0.0,95.42548547999999,15.179347,0.0,0.0,342.8152,0.0,95.42548547999999,95.42548547999999,-15.179347
2019-01-10 05:00:00,100.16419909789013,0.0,86.86165985999999,0.0,13.302539,0.0,357.61019,0.0,86.86165985999999,86.86165985999999,13.302539
2019-01-10 06:00:00,123.36385290548971,0.0,74.62762326,0.0,48.736229,0.0,343.96208,0.0,74.62762326,74.62762326,48.736229
2019-01-10 07:00:00,127.88856414764393,0.0,66.06379763999999,0.0,61.824766,0.0,293.95976,0.0,66.06379763999999,66.06379763999999,61.824766
2019-01-10 08:00:00,112.13516858272514,13.7151032611,64.22869215,0.0,34.191373,0.0,230.52889,0.0,77.9437954111,77.9437954111,34.191373
2019-01-10 09:00:00,109.47706405563528,25.759762154600004,59.33507751,0.0,24.382224,0.0,195.44928,0.0,85.0948396646,85.0948396646,24.382224
2019-01-10 10:00:00,97.53206600362878,44.8330280694,59.94677934,7.2477424,0.0,0.0,170.43365,0.0,104.77980740940001,104.77980740940001,-7.2477424
2019-01-10 11:00:00,99.38210230972523,54.2021447131,72.79251776999999,27.612561,0.0,0.0,177.49787,0.0,126.99466248309999,126.99466248309999,-27.612561
2019-01-10 12:00:00,105.14908001712742,17.6364006325,99.09569646,11.583018,0.0,0.0,204.41127,0.0,116.7320970925,116.7320970925,-11.583018
2019-01-10 13:00:00,111.5433135755366,9.0057713999,127.84568246999999,25.308141,0.0,0.0,215.701,0.0,136.85145386989998,136.85145386989998,-25.308141
2019-01-10 14:00:00,115.2987980891276,0.47187694,159.65417763,0.0,0.0,0.0,240.36832,44.827257,160.12605456999998,115.29879756999998,0.0
2019-01-10 15:00:00,130.23017485597208,0.0,189.01586547,58.785692,0.0,0.0,240.36832,0.0,189.01586547,189.01586547,-58.785692
2019-01-10 16:00:00,185.22671850603012,0.0,208.59032403,23.363607,0.0,0.0,297.66553,0.0,208.59032403,208.59032403,-23.363607
2019-01-10 17:00:00,271.2151011124,0.0,227.55308076,0.0,43.662019,0.0,320.43755,0.0,227.55308076,227.55308076,43.662019
2019-01-10 18:00:00,309.7208652586137,0.0,241.62222285,0.0,68.098641,0.0,275.64127,0.0,241.62222285,241.62222285,68.098641
2019-01-10 19:00:00,317.76086669065614,0.0,239.17541553,0.0,78.58545,0.0,205.77354,0.0,239.17541553,239.17541553,78.58545
2019-01-10 20:00:00,313.74733944131185,0.0,237.34031004,0.0,76.407028,0.0,125.14657,0.0,237.34031004,237.34031004,76.407028
2019-01-10 21:00:00,282.2993655744435,0.0,236.72860821,0.0,45.570756,0.0,46.754609,0.0,236.72860821,236.72860821,45.570756
2019-01-10 22:00:00,234.78301846325127,0.0,245.29243383,0.0,0.0,0.0,0.0,10.509417,245.29243383,234.78301683,0.0
2019-01-10 23:00:00,171.9206118377142,0.0,270.37220886,0.0,0.0,0.0,0.0,98.451599,270.37220886,171.92060986,0.0
2019-01-11 00:00:00,119.3526732236135,0.0,281.3828418,0.0,0.0,0.0,0.0,162.03017,281.3828418,119.3526718,0.0
2019-01-11 01:00:00,93.1148886321859,0.0,308.90942415,0.0,0.0,0.0,0.0,215.79454,308.90942415,93.11488415,0.0
2019-01-11 02:00:00,82.42351448991263,0.0,332.76579552,0.0,0.0,0.0,0.0,250.34228,332.76579552,82.42351552,0.0
2019-01-11 03:00:00,77.1219906608115,0.0,358.45727237999995,0.0,0.0,0.0,0.0,281.33528,358.45727237999995,77.12199237999994,0.0
2019-01-11 04:00:00,86.30852700713844,0.0,401.27640048,0.0,0.0,0.0,0.0,314.96788,401.27640048,86.30852048000003,0.0
2019-01-11 05:00:00,105.96923431917956,0.0,411.67533159,0.0,0.0,0.0,0.0,305.7061,411.67533159,105.96923158999999,0.0
2019-01-11 06:00:00,129.02835549262622,0.0,426.96787734,0.0,0.0,0.0,0.0,297.93952,426.96787734,129.02835733999996,0.0
2019-01-11 07:00:00,129.88348242763342,0.0,444.09552857999995,0.0,0.0,0.0,0.0,314.21205,444.09552857999995,129.88347857999997,0.0
2019-01-11 08:00:00,118.55320331831597,26.2481547875,466.72849629,0.0,0.0,0.0,0.0,374.42345,492.97665107750004,118.55320107750003,0.0
2019-01-11 09:00:00,115.45253432641135,74.8986673015,474.06891824999997,0.0,0.0,0.0,0.0,433.51506,548.9675855515,115.45252555149995,0.0
2019-01-11 10:00:00,102.82923964907309,106.8235016772,466.11679446,0.0,0.0,0.0,0.0,470.11106,572.9402961372,102.82923613719998,0.0
2019-01-11 11:00:00,104.3547955182461,118.4930184034,462.44658347999996,0.0,0.0,0.0,0.0,476.58481,580.9396018834,104.35479188339997,0.0
2019-01-11 12:00:00,109.29496708277289,114.6401431883,456.32956518,0.0,0.0,0.0,0.0,461.67475,570.9697083683,109.29495836829994,0.0
2019-01-11 13:00:00,114.66938007397879,84.4494565671,449.60084505,0.0,0.0,0.0,0.0,419.38093,534.0503016171,114.66937161710001,0.0
2019-01-11 14:00:00,117.79085492138864,26.2174827864,431.86149198,0.0,0.0,0.0,0.0,340.28812,458.0789747664,117.7908547664,0.0
2019-01-11 15:00:00,132.1882599858806,0.0,387.20725839,71.031422,0.0,0.0,0.0,183.98758,387.20725839,203.21967838999998,-71.031422
2019-01-11 16:00:00,186.93398949917594,0.0,322.36686441,135.43288,0.0,0.0,69.232866,0.0,322.36686441,322.36686441,-135.43288
2019-01-11 17:00:00,272.3515672531132,0.0,281.3828418,9.0312762,0.0,0.0,201.23651,0.0,281.3828418,281.3828418,-9.0312762
2019-01-11 18:00:00,310.25671131061534,0.0,259.97327774999997,0.0,50.283432,0.0,210.0391,0.0,259.97327774999997,259.97327774999997,50.283432
2019-01-11 19:00:00,318.0599344335003,0.0,254.46796127999997,0.0,63.591972,0.0,158.44939,0.0,254.46796127999997,254.46796127999997,63.591972
2019-01-11 20:00:00,313.48841765257976,0.0,253.85625944999998,0.0,59.632157,0.0,93.205406,0.0,253.85625944999998,253.85625944999998,59.632157
2019-01-11 21:00:00,281.3992854371466,0.0,250.18604846999997,0.0,31.213235,0.0,32.024104,0.0,250.18604846999997,250.18604846999997,31.213235
2019-01-11 22:00:00,233.1970135334475,0.0,241.01052102,0.0,0.0,0.0,0.0,7.8135089,241.01052102,233.19701212,0.0
2019-01-11 23:00:00,169.87142459695562,0.0,231.22329173999998,0.0,0.0,0.0,0.0,61.351869,231.22329173999998,169.87142273999999,0.0
2019-01-12 00:00:00,117.41973925062398,0.0,231.83499357,0.0,0.0,0.0,0.0,114.41526,231.83499357,117.41973356999999,0.0
2019-01-12 01:00:00,91.26172349309884,0.0,245.29243383,0.0,0.0,0.0,0.0,154.03071,245.29243383,91.26172383,0.0
2019-01-12 02:00:00,80.88449906991572,0.0,277.71263082,0.0,0.0,0.0,0.0,196.82813,277.71263082,80.88450082000003,0.0
2019-01-12 03:00:00,75.64940567953992,0.0,281.3828418,0.0,0.0,0.0,0.0,205.73344,281.3828418,75.64940179999999,0.0
2019-01-12 04:00:00,84.72566052325857,0.0,279.54773631,0.0,0.0,0.0,0.0,194.82208,279.54773631,84.72565631,0.0
2019-01-12 05:00:00,104.34953468521914,0.0,266.09029605,0.0,0.0,0.0,0.0,161.74076,266.09029605,104.34953605000001,0.0
2019-01-12 06:00:00,127.0698780569772,0.0,266.09029605,0.0,0.0,0.0,0.0,139.02042,266.09029605,127.06987605,0.0
2019-01-12 07:00:00,127.44011509672163,0.0,270.98391069,0.0,0.0,0.0,0.0,143.5438,270.98391069,127.44011069000001,0.0
2019-01-12 08:00:00,116.45776758970486,0.5827680209000001,298.51049304,0.0,0.0,0.0,0.0,182.6355,299.0932610609,116.45776106089997,0.0
2019-01-12 09:00:00,113.88719083227357,4.272845691700001,283.82964912,0.0,0.0,0.0,0.0,174.21531,288.1024948117,113.88718481170002,0.0
2019-01-12 10:00:00,101.93103386142599,4.0085946053,279.54773631,0.0,0.0,0.0,0.0,181.6253,283.5563309153,101.9310309153,0.0
2019-01-12 11:00:00,103.75504722006906,4.2563299988,310.74452964,0.0,0.0,0.0,0.0,211.24581,315.0008596388,103.75504963880002,0.0
2019-01-12 12:00:00,109.35394371242863,8.1445959844,392.71257486,0.0,0.0,0.0,0.0,291.50323,400.8571708444,109.35394084440003,0.0
2019-01-12 13:00:00,115.12894445421577,7.2409516443,383.53704740999996,0.0,0.0,0.0,0.0,275.64906,390.7779990543,115.12893905429996,0.0
2019-01-12 14:00:00,118.68906070903576,11.0206859337,358.45727237999995,0.0,0.0,0.0,0.0,250.7889,369.47795831369996,118.68905831369995,0.0
2019-01-12 15:00:00,133.44834602437913,0.0,327.26047905,86.267099,0.0,0.0,0.0,107.54504,327.26047905,219.71543905000001,-86.267099
2019-01-12 16:00:00,188.38765662585044,0.0,291.17007107999996,102.78242,0.0,0.0,84.082767,0.0,291.17007107999996,291.17007107999996,-102.78242
2019-01-12 17:00:00,274.04397421764673,0.0,281.99454363,7.9505711,0.0,0.0,184.26267,0.0,281.99454363,281.99454363,-7.9505711
2019-01-12 18:00:00,311.8184368740342,0.0,286.27645644,0.0,25.541979,0.0,192.01193,0.0,286.27645644,286.27645644,25.541979
2019-01-12 19:00:00,319.48879911946887,0.0,285.05305278000003,0.0,34.435745,0.0,165.80641,0.0,285.05305278000003,285.05305278000003,34.435745
2019-01-12 20:00:00,315.19560146667203,0.0,270.37220886,0.0,44.823391,0.0,130.47609,0.0,270.37220886,270.37220886,44.823391
2019-01-12 21:00:00,283.35096290662716,0.0,235.50520455,0.0,47.845757,0.0,84.488258,0.0,235.50520455,235.50520455,47.845757
2019-01-12 22:00:00,235.14141155196478,0.0,200.63820024,0.0,34.50321,0.0,35.399547,0.0,200.63820024,200.63820024,34.50321
2019-01-12 23:00:00,171.83452252243742,0.0,204.30841122,0.0,0.0,0.0,0.0,32.47389,204.30841122,171.83452122,0.0
2019-01-13 00:00:00,119.46892649138285,0.0,200.02649841,0.0,0.0,0.0,0.0,80.557573,200.02649841,119.46892540999998,0.0
2019-01-13 01:00:00,93.42882040364248,0.0,207.36692037,0.0,0.0,0.0,0.0,113.9381,207.36692037,93.42882037,0.0
2019-01-13 02:00:00,83.15268009292926,0.0,273.43071801,0.0,0.0,0.0,0.0,190.27804,273.43071801,83.15267801000002,0.0
2019-01-13 03:00:00,78.10946779918663,0.0,333.98919918,0.0,0.0,0.0,0.0,255.87973,333.98919918,78.10946918000002,0.0
2019-01-13 04:00:00,87.31875787846276,0.0,327.87218088000003,0.0,0.0,0.0,0.0,240.55342,327.87218088000003,87.31876088000004,0.0
2019-01-13 05:00:00,106.98473952323755,0.0,322.97856624,0.0,0.0,0.0,0.0,215.99383,322.97856624,106.98473624000002,0.0
2019-01-13 06:00:00,130.0482632388828,0.0,329.09558454,0.0,0.0,0.0,0.0,199.04732,329.09558454,130.04826454,0.0
2019-01-13 07:00:00,132.05236650877285,0.0,365.79769433999996,0.0,0.0,0.0,0.0,233.74533,365.79769433999996,132.05236433999997,0.0
2019-01-13 08:00:00,126.92522576830369,0.047187694,450.82424870999995,0.0,0.0,0.0,0.0,323.94621,450.87143640399995,126.92522640399994,0.0
2019-01-13 09:00:00,123.25497243071368,26.1773732465,515.0529408599999,0.0,0.0,0.0,0.0,417.97535,541.2303141064999,123.25496410649993,0.0
2019-01-13 10:00:00,110.35715091407617,47.444866932299995,534.62739942,0.0,0.0,0.0,0.0,471.71512,582.0722663523,110.35714635229994,0.0
2019-01-13 11:00:00,111.05677243090832,30.190686621199998,535.23910125,0.0,0.0,0.0,0.0,454.37302,565.4297878712,111.05676787120001,0.0
2019-01-13 12:00:00,115.31794993767622,55.186008133,532.1805921,0.0,0.0,0.0,0.0,472.04865,587.366600233,115.31795023299998,0.0
2019-01-13 13:00:00,121.6512017482004,25.2336193665,545.02633053,0.0,0.0,0.0,0.0,448.60875,570.2599498965,121.65119989649997,0.0
2019-01-13 14:00:00,124.89899904405257,11.048998550099999,551.14334883,0.0,0.0,0.0,0.0,437.29335,562.1923473801,124.89899738010007,0.0
2019-01-13 15:00:00,139.65440489151763,0.0,555.42526164,0.0,0.0,0.0,0.0,415.77086,555.42526164,139.65440164,0.0
2019-01-13 16:00:00,195.03797994934575,0.0,557.87206896,0.0,0.0,0.0,0.0,362.83409,557.87206896,195.03797895999998,0.0
2019-01-13 17:00:00,275.06745630509505,0.0,558.48377079,0.0,0.0,0.0,0.0,283.41632,558.48377079,275.06745079,0.0
2019-01-13 18:00:00,313.1767737057663,0.0,550.531647,0.0,0.0,0.0,0.0,237.35488,550.531647,313.17676700000004,0.0
2019-01-13 19:00:00,322.54751979912476,0.0,538.90931223,0.0,0.0,0.0,0.0,216.3618,538.90931223,322.54751222999994,0.0
2019-01-13 20:00:00,318.05132572038053,0.0,517.49974818,0.0,0.0,0.0,0.0,199.44843,517.49974818,318.05131817999995,0.0
2019-01-13 21:00:00,285.477565146846,0.0,475.29232191,0.0,0.0,0.0,0.0,189.81476,475.29232191,285.47756190999996,0.0
2019-01-13 22:00:00,237.2480497889439,0.0,423.29766635999994,0.0,0.0,0.0,0.0,186.04962,423.29766635999994,237.24804635999993,0.0
2019-01-13 23:00:00,173.92028137611632,0.0,450.82424870999995,0.0,0.0,0.0,0.0,276.90397,450.82424870999995,173.92027870999993,0.0
2019-01-14 00:00:00,121.05488783166,0.0,502.20720242999994,0.0,0.0,0.0,0.0,381.15232,502.20720242999994,121.05488242999996,0.0
2019-01-14 01:00:00,94.4577947714576,0.0,519.9465554999999,0.0,0.0,0.0,0.0,425.48876,519.9465554999999,94.45779549999992,0.0
2019-01-14 02:00:00,83.46242726982045,0.0,525.45187197,0.0,0.0,0.0,0.0,441.98945,525.45187197,83.46242196999998,0.0
2019-01-14 03:00:00,77.60596517601319,0.0,519.3348536699999,0.0,0.0,0.0,0.0,441.72889,519.3348536699999,77.60596366999994,0.0
2019-01-14 04:00:00,86.57573080594837,0.0,507.10081706999995,0.0,0.0,0.0,0.0,420.52509,507.10081706999995,86.57572706999997,0.0
2019-01-14 05:00:00,106.17519483294416,0.0,494.25507864,0.0,0.0,0.0,0.0,388.07989,494.25507864,106.17518864000004,0.0
2019-01-14 06:00:00,128.7430184506998,0.0,510.7710280499999,0.0,0.0,0.0,0.0,382.02801,510.7710280499999,128.74301804999993,0.0
2019-01-14 07:00:00,129.87598502903694,0.0,514.4412390299999,0.0,0.0,0.0,0.0,384.56526,514.4412390299999,129.87597902999988,0.0
2019-01-14 08:00:00,124.06780152305326,40.7371362302,502.81890425999995,0.0,0.0,0.0,0.0,419.48824,543.5560404902,124.06780049019994,0.0
2019-01-14 09:00:00,119.88018409279198,93.03761687509999,498.53699144999996,0.0,0.0,0.0,0.0,471.69443,591.5746083250999,119.8801783250999,0.0
2019-01-14 10:00:00,106.37690404997684,124.29710476540001,508.32422073,0.0,0.0,0.0,0.0,526.24443,632.6213254954,106.37689549540005,0.0
2019-01-14 11:00:00,107.32415766812032,138.8568677491,529.1220829499999,0.0,0.0,0.0,0.0,560.6548,667.9789506990999,107.32415069909985,0.0
2019-01-14 12:00:00,111.56005324938914,129.6552674191,539.52101406,0.0,0.0,0.0,0.0,557.61623,669.1762814791,111.56005147910003,0.0
2019-01-14 13:00:00,118.05824782903183,96.33839607040001,541.96782138,0.0,0.0,0.0,0.0,520.24797,638.3062174504,118.05824745040002,0.0
2019-01-14 14:00:00,121.02925163019512,43.9293837293,546.86143602,0.0,0.0,0.0,0.0,469.76157,590.7908197493,121.02924974929999,0.0
2019-01-14 15:00:00,135.65519658329393,0.0,542.5795232099999,0.0,0.0,0.0,0.0,406.92433,542.5795232099999,135.65519320999994,0.0
2019-01-14 16:00:00,190.68491186318806,0.0,528.5103811199999,0.0,0.0,0.0,0.0,337.82547,528.5103811199999,190.68491111999992,0.0
2019-01-14 17:00:00,270.79999804941946,0.0,518.11145001,0.0,0.0,0.0,0.0,247.31146,518.11145001,270.79999001,0.0
2019-01-14 18:00:00,308.49020215065275,0.0,510.7710280499999,0.0,0.0,0.0,0.0,202.28083,510.7710280499999,308.4901980499999,0.0
2019-01-14 19:00:00,316.3322199523209,0.0,497.31358778999993,0.0,0.0,0.0,0.0,180.98137,497.31358778999993,316.33221778999996,0.0
2019-01-14 20:00:00,311.86370522304617,0.0,468.56360178,0.0,0.0,0.0,0.0,156.6999,468.56360178,311.86370178,0.0
2019-01-14 21:00:00,280.03994604630066,0.0,424.52107001999997,0.0,0.0,0.0,0.0,144.48113,424.52107001999997,280.03994001999996,0.0
2019-01-14 22:00:00,232.16821352373927,0.0,404.94661146,0.0,0.0,0.0,0.0,172.7784,404.94661146,232.16821145999998,0.0
2019-01-14 23:00:00,169.4547523110138,0.0,370.69130898,0.0,0.0,0.0,0.0,201.23656,370.69130898,169.45474897999998,0.0
2019-01-15 00:00:00,117.35884468179238,0.0,322.97856624,0.0,0.0,0.0,0.0,205.61972,322.97856624,117.35884624000002,0.0
2019-01-15 01:00:00,91.69583158972975,0.0,286.88815826999996,0.0,0.0,0.0,0.0,195.19233,286.88815826999996,91.69582826999996,0.0
2019-01-15 02:00:00,81.90065811687435,0.0,251.40945212999998,0.0,0.0,0.0,0.0,169.5088,251.40945212999998,81.90065212999997,0.0
2019-01-15 03:00:00,77.10708304267236,0.0,217.15414964999997,0.0,0.0,0.0,0.0,140.04707,217.15414964999997,77.10707964999997,0.0
2019-01-15 04:00:00,86.49173378795376,0.0,198.19139292,0.0,0.0,0.0,0.0,111.69966,198.19139292,86.49173292,0.0
2019-01-15 05:00:00,106.29720191824136,0.0,153.53715932999998,0.0,0.0,0.0,0.0,47.239958,153.53715932999998,106.29720132999998,0.0
2019-01-15 06:00:00,129.07495269669272,0.0,138.24461358,0.0,0.0,0.0,0.0,9.1696617,138.24461358,129.07495188,0.0
2019-01-15 07:00:00,130.59952758310615,0.0,130.90419161999998,0.0,0.0,0.0,0.0,0.30466481,130.90419161999998,130.59952681,0.0
2019-01-15 08:00:00,124.23095712157638,1.5548345172999998,141.91482456,0.0,0.0,0.0,0.0,19.238703,143.4696590773,124.23095607730001,0.0
2019-01-15 09:00:00,119.88231997960139,2.9610277985,209.81372769,0.0,0.0,0.0,0.0,92.892437,212.7747554885,119.8823184885,0.0
2019-01-15 10:00:00,107.2457304966129,3.1261847274999996,401.27640048,0.0,0.0,0.0,0.0,297.15686,404.4025852075,107.24572520750002,0.0
2019-01-15 11:00:00,108.43381624989901,5.273224804500001,515.0529408599999,0.0,0.0,0.0,0.0,411.89235,520.3261656645,108.43381566449995,0.0
2019-01-15 12:00:00,112.667793891992,5.1316617225,550.531647,0.0,0.0,0.0,0.0,442.99552,555.6633087225,112.6677887225,0.0
2019-01-15 13:00:00,118.84935414952142,13.0993038544,554.20185798,0.0,0.0,0.0,0.0,448.45181,567.3011618344,118.84935183439995,0.0
2019-01-15 14:00:00,121.94981884505093,4.5017060076,548.08483968,0.0,0.0,0.0,0.0,430.63673,552.5865456875999,121.94981568759994,0.0
2019-01-15 15:00:00,136.34613417137473,0.0,532.79229393,0.0,0.0,0.0,0.0,396.44616,532.79229393,136.34613393,0.0
2019-01-15 16:00:00,191.26556794865985,0.0,493.64337681,0.0,0.0,0.0,0.0,302.37781,493.64337681,191.26556681,0.0
2019-01-15 17:00:00,271.21645238772794,0.0,432.47319380999994,0.0,0.0,0.0,0.0,161.25674,432.47319380999994,271.21645380999996,0.0
2019-01-15 18:00:00,308.8967180768676,0.0,369.46790532,0.0,0.0,0.0,0.0,60.571189,369.46790532,308.89671632,0.0
2019-01-15 19:00:00,317.21233608637795,0.0,344.38813028999994,0.0,0.0,0.0,0.0,27.175796,344.38813028999994,317.21233428999994,0.0
